mode,epoch,generative_mean_accuracy,generative_var_accuracy,biolord_metric,reconstruction_loss,unknown_attribute_penalty_loss
valid,0,0.19983263497670078,-24632.916533996235,-12316.358350680628,1.5309908390045166,31.928929328918457
train,0,0.0,0.0,0.0,17.200177931785582,32.32170193990071
valid,1,0.5834611990095162,-3791.33591158122,-1895.3762251911055,0.38637215495109556,31.776688003540038
train,1,0.0,0.0,0.0,0.9382837653160095,32.220767211914065
valid,2,0.6260133562313548,-451.38254120026687,-225.37826392201777,-0.1744002342224121,31.625264358520507
train,2,0.0,0.0,0.0,0.07850066423416138,32.24189936319987
valid,3,0.6221621558883366,-43.42192228230589,-21.399880063208776,-0.5624659419059753,31.474658012390137
train,3,0.0,0.0,0.0,-0.4043875217437744,32.16406644185384
valid,4,0.5911876165684463,-19.922521868472487,-9.665667125952021,-0.614401388168335,31.324889945983887
train,4,0.0,0.0,0.0,-0.6334520081679026,32.175299962361656
valid,5,0.6392113243232399,-16.969104952834194,-8.164946814255476,-0.7127318620681763,31.17592582702637
train,5,0.0,0.0,0.0,-0.7067034880320231,32.09666093190511
valid,6,0.6510574863901213,-13.616904960820662,-6.4829237372152715,-0.7816204130649567,31.02775058746338
train,6,0.0,0.0,0.0,-0.7779509743054708,32.11298548380534
valid,7,0.6567774590246531,-11.685572278790161,-5.514397409882755,-0.8700243830680847,30.88036518096924
train,7,0.0,0.0,0.0,-0.8620697140693665,32.05314909617106
valid,8,0.6760342092490237,-8.288920155038607,-3.8064429728947906,-0.9797180652618408,30.733763694763184
train,8,0.0,0.0,0.0,-0.9707025527954102,32.00687783559163
valid,9,0.6800317401285104,-6.9304070629270695,-3.1251876613992797,-1.0835546374320983,30.587931060791014
train,9,0.0,0.0,0.0,-1.089680544535319,32.01483103434245
valid,10,0.6881924685408647,-5.583088483002955,-2.447448007231045,-1.1774620234966278,30.44285488128662
train,10,0.0,0.0,0.0,-1.1954076369603475,31.99314352671305
valid,11,0.6900517022796294,-5.130096448741545,-2.2200223732309583,-1.2393598437309266,30.298536109924317
train,11,0.0,0.0,0.0,-1.274636936187744,31.930073801676432
valid,12,0.7074662282345662,-3.8883181894733134,-1.5904259806193737,-1.3082002639770507,30.154964637756347
train,12,0.0,0.0,0.0,-1.3374001860618592,31.92955773671468
valid,13,0.7104715825405596,-2.4587472950540725,-0.8741378562567566,-1.3051434755325317,30.012127685546876
train,13,0.0,0.0,0.0,-1.3789159218470255,31.940543301900227
valid,14,0.7158488693166826,-2.8784963186158024,-1.0813237246495597,-1.3704264640808106,29.870019340515135
train,14,0.0,0.0,0.0,-1.3928685347239176,31.872018114725748
valid,15,0.7128584420567806,-3.2459290182781886,-1.266535288110704,-1.3703086495399475,29.728637313842775
train,15,0.0,0.0,0.0,-1.417271872361501,31.878730010986327
valid,16,0.7155511098608345,-2.4583993223383027,-0.8714241062387341,-1.3524334907531739,29.587970352172853
train,16,0.0,0.0,0.0,-1.4276155511538187,31.81667289733887
valid,17,0.719315934636344,-2.662034732222229,-0.9713593987929426,-1.389475202560425,29.448009872436522
train,17,0.0,0.0,0.0,-1.4326528231302897,31.733041191101073
valid,18,0.694496101740576,-3.7219494416483854,-1.513726669953905,-1.345519983768463,29.308749961853028
train,18,0.0,0.0,0.0,-1.4386297663052876,31.772289848327638
valid,19,0.7121820189377271,-3.1171916136568223,-1.2025047973595475,-1.3897393345832825,29.170187759399415
train,19,0.0,0.0,0.0,-1.4456694364547729,31.721480305989584
valid,20,0.7168780764449962,-2.3855953843889894,-0.8343586539719967,-1.383348774909973,29.032313728332518
train,20,0.0,0.0,0.0,-1.4569711526234945,31.693916447957356
valid,21,0.7203702277550852,-2.4932076863773402,-0.8864187293111275,-1.4035074234008789,28.8951208114624
train,21,0.0,0.0,0.0,-1.4589237809181212,31.679568099975587
valid,22,0.7208403269092327,-2.3663723214707595,-0.8227659972807635,-1.4010280609130858,28.758602142333984
train,22,0.0,0.0,0.0,-1.4687842726707458,31.618964131673177
valid,23,0.7127769259904484,-2.7073869168331273,-0.9973049954213394,-1.401279079914093,28.622754287719726
train,23,0.0,0.0,0.0,-1.4746806502342225,31.607386525472005
valid,24,0.7197882542955912,-2.4766774209777,-0.8784445833410542,-1.4030486702919007,28.487570762634277
train,24,0.0,0.0,0.0,-1.475930655002594,31.574758783976236
valid,25,0.7137044271336255,-2.8716181060041994,-1.0789568394352869,-1.3907337188720703,28.353042984008788
train,25,0.0,0.0,0.0,-1.484145470460256,31.60958703358968
valid,26,0.7104006523303291,-2.775070457898629,-1.0323349027841497,-1.3885260224342346,28.21916618347168
train,26,0.0,0.0,0.0,-1.4876978158950807,31.550667635599773
valid,27,0.7180489742295828,-2.2728735115179157,-0.7774122686441665,-1.4004140853881837,28.08593692779541
train,27,0.0,0.0,0.0,-1.4912790497144064,31.52235139211019
valid,28,0.7150721265521718,-2.5333876864549563,-0.9091577799513921,-1.400142991542816,27.953347206115723
train,28,0.0,0.0,0.0,-1.5024141112963358,31.519221560160318
valid,29,0.7168819148879851,-2.6702370847483157,-0.9766775849301654,-1.4009777784347535,27.82139358520508
train,29,0.0,0.0,0.0,-1.4968006094296773,31.42406177520752
valid,30,0.7150856746284204,-2.5252482424827503,-0.9050812839271648,-1.3977981805801392,27.690068626403807
train,30,0.0,0.0,0.0,-1.5034789085388183,31.442890167236328
valid,31,0.722107614704937,-2.518150059579085,-0.8980212224370738,-1.4039755582809448,27.559366607666014
train,31,0.0,0.0,0.0,-1.511909294128418,31.418754641215006
valid,32,0.7099641790604287,-2.3561940931524057,-0.8231149570459886,-1.3973909378051759,27.429285049438477
train,32,0.0,0.0,0.0,-1.5137937506039938,31.317282485961915
valid,33,0.7179257463919072,-2.156524177192279,-0.7192992154001862,-1.398467481136322,27.299817276000976
train,33,0.0,0.0,0.0,-1.5148581385612487,31.37379716237386
valid,34,0.7228293899360031,-2.3599415703261535,-0.8185560901950752,-1.4019001483917237,27.170959091186525
train,34,0.0,0.0,0.0,-1.5199401021003722,31.3825714747111
valid,35,0.7199091023524059,-2.052417822494352,-0.6662543600709732,-1.3887864589691161,27.042703056335448
train,35,0.0,0.0,0.0,-1.5298779288927713,31.31096649169922
valid,36,0.7163639252796304,-2.2912580077751716,-0.7874470412477705,-1.400461447238922,26.915047264099123
train,36,0.0,0.0,0.0,-1.4977408965428671,31.255732154846193
valid,37,0.7222052076493803,-2.1593700831038083,-0.7185824377272139,-1.3976519703865051,26.787985801696777
train,37,0.0,0.0,0.0,-1.535042138894399,31.260768063863118
valid,38,0.7075706707257146,-2.3288350152384814,-0.8106321722563834,-1.3891230702400208,26.661514854431154
train,38,0.0,0.0,0.0,-1.5376837491989135,31.164579010009767
valid,39,0.7212055571114473,-2.077752224906987,-0.67827333389777,-1.3953887104988099,26.535628700256346
train,39,0.0,0.0,0.0,-1.537489926815033,31.180055300394695
valid,40,0.7134887206713394,-1.9679617304727457,-0.6272365049007029,-1.3844613432884216,26.41032314300537
train,40,0.0,0.0,0.0,-1.5435662070910137,31.146001116434732
valid,41,0.7202288832600177,-2.209560175569532,-0.7446656461547572,-1.3942008018493652,26.285591888427735
train,41,0.0,0.0,0.0,-1.5443893869717915,31.14955914815267
valid,42,0.71840649035777,-1.983730279603274,-0.632661894622752,-1.387942898273468,26.161433982849122
train,42,0.0,0.0,0.0,-1.5504381815592447,31.088986078898113
valid,43,0.724327814502818,-2.0573032902496715,-0.6664877378734265,-1.3681273579597473,26.037844085693358
train,43,0.0,0.0,0.0,-1.5291026751200358,31.095132319132485
valid,44,0.7241399790114758,-2.014659445408113,-0.6452597331983186,-1.3880146384239196,25.914817237854002
train,44,0.0,0.0,0.0,-1.5427151640256247,31.06691042582194
valid,45,0.722342653763777,-2.0230037229341074,-0.6503305345851651,-1.3813461422920228,25.79234962463379
train,45,0.0,0.0,0.0,-1.5509073297182718,30.988458124796548
valid,46,0.7200177491174984,-2.1817677523246353,-0.7308750016035684,-1.3670308113098144,25.67043685913086
train,46,0.0,0.0,0.0,-1.5519965449968973,30.974275016784667
valid,47,0.7170118725065614,-2.046236311811098,-0.6646122196522685,-1.3896963119506835,25.549074363708495
train,47,0.0,0.0,0.0,-1.5623420834541322,30.956640879313152
valid,48,0.7209982543953009,-1.9331289074578268,-0.6060653265312631,-1.3840328335762024,25.428259086608886
train,48,0.0,0.0,0.0,-1.5664825558662414,30.89347686767578
valid,49,0.7207384537296522,-1.747781104564582,-0.5135213254174649,-1.3735888361930848,25.307988166809082
train,49,0.0,0.0,0.0,-1.5642844915390015,30.904180653889973
valid,50,0.7188731218287243,-2.0132065624272246,-0.6471667202992503,-1.3914454579353333,25.1882568359375
train,50,0.0,0.0,0.0,-1.5632392485936484,30.904579798380535
valid,51,0.7033781556050098,-2.156705868341124,-0.7266638563680571,-1.3776718616485595,25.069060134887696
train,51,0.0,0.0,0.0,-1.5606570919354756,30.810901578267416
valid,52,0.7222129982879373,-1.9923209009672127,-0.635053951339638,-1.3803186535835266,24.950395584106445
train,52,0.0,0.0,0.0,-1.558018183708191,30.822920290629067
valid,53,0.7132842732159468,-1.8516890388407496,-0.5692023828124014,-1.3779087662696838,24.83225784301758
train,53,0.0,0.0,0.0,-1.5539774815241496,30.788568878173827
valid,54,0.7180362615991163,-2.155414584316813,-0.7186891613588484,-1.3921722173690796,24.71464443206787
train,54,0.0,0.0,0.0,-1.5511004686355592,30.76807238260905
valid,55,0.7111089707309494,-1.8853579680440231,-0.5871244986565366,-1.3826446413993836,24.597552490234374
train,55,0.0,0.0,0.0,-1.5770253221193948,30.72833385467529
valid,56,0.7173782725268045,-1.9693758240722676,-0.6259987757727317,-1.3804293036460877,24.480978965759277
train,56,0.0,0.0,0.0,-1.579498783747355,30.68205871582031
valid,57,0.7156230704544867,-1.701837943172445,-0.4931074363589792,-1.381811499595642,24.364919090270995
train,57,0.0,0.0,0.0,-1.5880815744400025,30.698436101277668
valid,58,0.7217209947723947,-1.7668556445310397,-0.5225673248793224,-1.3585798144340515,24.249369430541993
train,58,0.0,0.0,0.0,-1.5869398713111877,30.6691338857015
valid,59,0.7172616612107278,-1.5157876786709974,-0.39926300873013476,-1.349941647052765,24.134327697753907
train,59,0.0,0.0,0.0,-1.5939141591389974,30.68886515299479
valid,60,0.7213507248940301,-1.5563901648023237,-0.4175197199541468,-1.3603624105453491,24.01978874206543
train,60,0.0,0.0,0.0,-1.5977192640304565,30.624056752522787
valid,61,0.7113455552019022,-1.362388193588877,-0.32552131919348753,-1.3173228979110718,23.905749702453612
train,61,0.0,0.0,0.0,-1.5985714793205261,30.563235791524253
valid,62,0.6984530082645566,-1.7802802944866936,-0.5409136431110685,-1.3504423141479491,23.792208862304687
train,62,0.0,0.0,0.0,-1.5759828170140584,30.53890609741211
valid,63,0.7188081740668679,-1.6516468237170046,-0.4664193248250684,-1.3708574414253234,23.679162406921385
train,63,0.0,0.0,0.0,-1.6095561385154724,30.555181312561036
valid,64,0.7208710384212696,-1.49298605929236,-0.3860575104355452,-1.343328094482422,23.56660690307617
train,64,0.0,0.0,0.0,-1.620284100373586,30.509020614624024
valid,65,0.7214551613640183,-1.4729301670968695,-0.3757375028664257,-1.3366695880889892,23.45454044342041
train,65,0.0,0.0,0.0,-1.619591772556305,30.460472615559897
valid,66,0.711330151599439,-1.5429402236549492,-0.4158050360277551,-1.3626896739006042,23.342959022521974
train,66,0.0,0.0,0.0,-1.613045875231425,30.473367309570314
valid,67,0.709650692200393,-1.5765823154632506,-0.43346581163142883,-1.3602972865104674,23.23185920715332
train,67,0.0,0.0,0.0,-1.634114921092987,30.391922823588054
valid,68,0.7095754732959987,-1.6314976158928722,-0.4609610712984368,-1.3631516218185424,23.121237754821777
train,68,0.0,0.0,0.0,-1.6352735956509907,30.412743377685548
valid,69,0.7155609259230928,-1.6259066405234068,-0.45517285730015705,-1.360105526447296,23.011092567443846
train,69,0.0,0.0,0.0,-1.640238086382548,30.33786061604818
valid,70,0.7111345558056918,-1.608491329911723,-0.4486783870530157,-1.3572874665260315,22.901420402526856
train,70,0.0,0.0,0.0,-1.6386464476585387,30.385589853922525
valid,71,0.7127038094391315,-1.646065665128591,-0.4666809278447298,-1.3559491872787475,22.792219161987305
train,71,0.0,0.0,0.0,-1.644864837328593,30.35517578125
