mode,epoch,generative_mean_accuracy,generative_var_accuracy,biolord_metric,reconstruction_loss,unknown_attribute_penalty_loss
valid,0,-0.35450625143174447,-43004.45231878477,-21502.403412518102,2.1925079141344344,31.941864831107004
train,0,0.0,0.0,0.0,21.756551669991534,32.32730019610861
valid,1,0.4916459079144269,-10335.30623423572,-5167.407294163903,0.7030801262174334,31.82502201625279
train,1,0.0,0.0,0.0,1.5851233912550884,32.27958048944888
valid,2,0.6428897457537731,-2217.3646146257406,-1108.3608624399935,0.1648175971848624,31.70864350455148
train,2,0.0,0.0,0.0,0.452110609282618,32.23210144042969
valid,3,0.6544816889632724,-423.0137549297215,-211.17963662037909,-0.2202107310295105,31.592754364013672
train,3,0.0,0.0,0.0,-0.008118486922720203,32.23920042618461
valid,4,0.6553084047179836,-66.016769195084,-32.680730395183005,-0.5315344418798175,31.477342878069198
train,4,0.0,0.0,0.0,-0.37658119201660156,32.18125368201214
valid,5,0.5892834249783844,-23.654400840164435,-11.532558707593024,-0.6111064212662833,31.36242812020438
train,5,0.0,0.0,0.0,-0.5916716119517451,32.24976547904637
valid,6,0.6327823701706791,-21.25735919103384,-10.312288410431579,-0.6804629053388324,31.24799292428153
train,6,0.0,0.0,0.0,-0.6616701354151187,32.19277580924656
valid,7,0.6500292519062748,-19.14350044167202,-9.246735594882873,-0.7308598586491176,31.134027208600724
train,7,0.0,0.0,0.0,-0.7205394584199657,32.13799634187118
valid,8,0.65597099621368,-16.577038104849166,-7.960533554317742,-0.7861581700188773,31.020523888724192
train,8,0.0,0.0,0.0,-0.7800126982771832,32.140447533648945
valid,9,0.6386486457467405,-15.83552761814076,-7.598439486197011,-0.8268671376364571,30.9074832371303
train,9,0.0,0.0,0.0,-0.8484965459160183,32.13641747184422
valid,10,0.6817603314249856,-12.409895214147058,-5.864067441361036,-0.9237040110996791,30.794907433646067
train,10,0.0,0.0,0.0,-0.9094635688740275,32.03854627194612
valid,11,0.7082823120639775,-9.427889866789545,-4.359803777362783,-0.9954496366637093,30.682788576398575
train,11,0.0,0.0,0.0,-1.0008909624555837,32.03638955821162
valid,12,0.7201585683480058,-7.8589212796890475,-3.569381355670521,-1.0742454443659102,30.57111985342843
train,12,0.0,0.0,0.0,-1.0736001704050147,31.971739312876824
valid,13,0.7215442682455809,-7.208606566606966,-3.2435311491806926,-1.1370081560952323,30.459895815168107
train,13,0.0,0.0,0.0,-1.149688331977181,32.01322232122006
valid,14,0.7392458746858441,-5.705523709699418,-2.4831389175067864,-1.2108892372676305,30.349117551531112
train,14,0.0,0.0,0.0,-1.2201669941777769,31.955743375031844
valid,15,0.7430211085646442,-5.203919404509926,-2.230449147972641,-1.25788186277662,30.238783155168807
train,15,0.0,0.0,0.0,-1.2858968351198279,31.91207031581713
valid,16,0.760822779948291,-3.7089746325979616,-1.4740759263248353,-1.2936267512185233,30.128884179251536
train,16,0.0,0.0,0.0,-1.3304674625396729,31.916560629139777
valid,17,0.7673613102135073,-3.6180184440873515,-1.425328566936922,-1.3186252457754952,30.019418716430664
train,17,0.0,0.0,0.0,-1.3535827190979668,31.872777690058168
valid,18,0.765396841866042,-2.9560263956408384,-1.0953147768873985,-1.3116973638534546,29.91038077218192
train,18,0.0,0.0,0.0,-1.3809867838154668,31.849349229232125
valid,19,0.7679234668809453,-3.382561359694877,-1.3073189464069659,-1.3523062467575073,29.80177170889718
train,19,0.0,0.0,0.0,-1.3901498473208884,31.81632133152174
valid,20,0.7574672450669276,-3.863235537964124,-1.552884146448598,-1.3557168415614538,29.693587439400808
train,20,0.0,0.0,0.0,-1.4054541795150093,31.81513379967731
valid,21,0.7746438730321689,-3.10702076349061,-1.1661884452292206,-1.3637631620679582,29.585822786603654
train,21,0.0,0.0,0.0,-1.423418993535249,31.78062977998153
