mode,epoch,generative_mean_accuracy,generative_var_accuracy,biolord_metric,reconstruction_loss,unknown_attribute_penalty_loss
valid,28,0.774992915677956,-2.989896688407435,-1.1074518863647396,-1.3580460718699865,28.859325681413925
train,28,0.0,0.0,0.0,-1.4771141694939656,31.711430839870285
valid,29,0.774698996148441,-2.926845978556211,-1.076073491203885,-1.3582186358315604,28.754683358328684
train,29,0.0,0.0,0.0,-1.4694886207580566,31.741858109183934
valid,30,0.7746367316628671,-2.846270715357136,-1.0358169918471343,-1.3606024469648088,28.650436673845565
train,30,0.0,0.0,0.0,-1.4901914959368499,31.68245041888693
valid,31,0.7693809820592333,-2.8130896013559767,-1.0218543096483717,-1.3546006509235926,28.546581540788925
train,31,0.0,0.0,0.0,-1.4920537160790486,31.674938616545305
valid,32,0.7753817837839112,-2.726968666044319,-0.975793441130204,-1.3597004924501692,28.44311468941825
train,32,0.0,0.0,0.0,-1.499308440996253,31.63400301725968
valid,33,0.7782461542396719,-2.508762535767285,-0.8652581907638067,-1.354420644896371,28.340033667428152
train,33,0.0,0.0,0.0,-1.5045164357060972,31.588265377542246
valid,34,0.7716078185173384,-2.914012775541309,-1.0712024785119856,-1.3592922006334578,28.237334387642996
train,34,0.0,0.0,0.0,-1.4994611999262935,31.574676016102668
valid,35,0.7779875820465252,-2.5822172926742075,-0.9021148553138412,-1.3530043533870153,28.1350154876709
train,35,0.0,0.0,0.0,-1.5053902864456177,31.550521601801332
valid,36,0.775553765855639,-2.4322332383160257,-0.8283397362301932,-1.3507452011108398,28.033076422555105
train,36,0.0,0.0,0.0,-1.5123912044193433,31.543326419332754
