mode,epoch,generative_mean_accuracy,generative_var_accuracy,biolord_metric,reconstruction_loss,unknown_attribute_penalty_loss
valid,0,-0.18970816734681578,-82554.00042296459,-41277.09506556597,2.1933803260326385,32.09209728240967
train,0,0.0,0.0,0.0,21.28600259621938,32.2206806341807
valid,1,0.7042010025860843,-16075.422120166644,-8037.358959582029,0.40704044699668884,31.96981954574585
train,1,0.0,0.0,0.0,1.3123512119054794,32.18521364529928
valid,2,0.7743528821942853,-3633.5199348823307,-1816.3727910000682,-0.07567180693149567,31.84804916381836
train,2,0.0,0.0,0.0,0.19091420620679855,32.18123539288839
valid,3,0.7828171897741947,-584.4662072199139,-291.84169501506983,-0.4953661635518074,31.72681188583374
train,3,0.0,0.0,0.0,-0.27270010362068814,32.137877782185875
valid,4,0.7891566281442142,-78.49021124709627,-38.85052730947603,-0.8283554837107658,31.606095790863037
train,4,0.0,0.0,0.0,-0.6702525739868482,32.11854155858358
valid,5,0.7730378860435871,-26.69576577051422,-12.961363942235318,-0.929983839392662,31.485920906066895
train,5,0.0,0.0,0.0,-0.9021304647127787,32.1200053691864
valid,6,0.7785033423909085,-28.58593372984903,-13.903715193729063,-0.9861035570502281,31.366262435913086
train,6,0.0,0.0,0.0,-0.9839835067590078,32.10102581977844
valid,7,0.7960898487197756,-22.318391469674264,-10.761150810477243,-1.0700015425682068,31.247113943099976
train,7,0.0,0.0,0.0,-1.0617503275473912,32.043551524480186
valid,8,0.7991620553211838,-18.99356863231513,-9.097203288496974,-1.1432087570428848,31.1284658908844
train,8,0.0,0.0,0.0,-1.1478372365236282,32.02995220820109
valid,9,0.8231430682475257,-14.339367367106373,-6.758112149429424,-1.2527714371681213,31.010326147079468
train,9,0.0,0.0,0.0,-1.244602729876836,32.01188333829244
valid,10,0.8122425829700413,-12.329007146542637,-5.758382281786298,-1.3204468786716461,30.892688751220703
train,10,0.0,0.0,0.0,-1.35406560699145,31.975316047668457
