cell_type,fold,train_global_pearson,train_global_spearman,train_global_r2_true,train_global_r2_from_pearson,train_global_rmse,train_allgenes_pearson_mean,train_allgenes_pearson_median,train_allgenes_spearman_mean,train_allgenes_r2_true_mean,train_allgenes_r2_from_pearson_mean,train_allgenes_rmse_mean,train_top20_pearson_mean,train_top20_pearson_median,train_top20_spearman_mean,train_top20_r2_true_mean,train_top20_r2_from_pearson_mean,train_top20_rmse_mean,train_top20_var_true_mean,train_top40_pearson_mean,train_top40_pearson_median,train_top40_spearman_mean,train_top40_r2_true_mean,train_top40_r2_from_pearson_mean,train_top40_rmse_mean,train_top40_var_true_mean,train_top80_pearson_mean,train_top80_pearson_median,train_top80_spearman_mean,train_top80_r2_true_mean,train_top80_r2_from_pearson_mean,train_top80_rmse_mean,train_top80_var_true_mean,train_prediction_bias,train_high_value_bias,train_low_value_bias,val_global_pearson,val_global_spearman,val_global_r2_true,val_global_r2_from_pearson,val_global_rmse,val_allgenes_pearson_mean,val_allgenes_pearson_median,val_allgenes_spearman_mean,val_allgenes_r2_true_mean,val_allgenes_r2_from_pearson_mean,val_allgenes_rmse_mean,val_top20_pearson_mean,val_top20_pearson_median,val_top20_spearman_mean,val_top20_r2_true_mean,val_top20_r2_from_pearson_mean,val_top20_rmse_mean,val_top20_var_true_mean,val_top40_pearson_mean,val_top40_pearson_median,val_top40_spearman_mean,val_top40_r2_true_mean,val_top40_r2_from_pearson_mean,val_top40_rmse_mean,val_top40_var_true_mean,val_top80_pearson_mean,val_top80_pearson_median,val_top80_spearman_mean,val_top80_r2_true_mean,val_top80_r2_from_pearson_mean,val_top80_rmse_mean,val_top80_var_true_mean,val_prediction_bias,val_high_value_bias,val_low_value_bias,test_global_pearson,test_global_spearman,test_global_r2_true,test_global_r2_from_pearson,test_global_rmse,test_allgenes_pearson_mean,test_allgenes_pearson_median,test_allgenes_spearman_mean,test_allgenes_r2_true_mean,test_allgenes_r2_from_pearson_mean,test_allgenes_rmse_mean,test_top20_pearson_mean,test_top20_pearson_median,test_top20_spearman_mean,test_top20_r2_true_mean,test_top20_r2_from_pearson_mean,test_top20_rmse_mean,test_top20_var_true_mean,test_top40_pearson_mean,test_top40_pearson_median,test_top40_spearman_mean,test_top40_r2_true_mean,test_top40_r2_from_pearson_mean,test_top40_rmse_mean,test_top40_var_true_mean,test_top80_pearson_mean,test_top80_pearson_median,test_top80_spearman_mean,test_top80_r2_true_mean,test_top80_r2_from_pearson_mean,test_top80_rmse_mean,test_top80_var_true_mean,test_prediction_bias,test_high_value_bias,test_low_value_bias
PC3,3,0.8856343,0.8835383342477262,0.7833595,0.78434813,0.061494324,0.8834678285247037,0.9062565565109253,0.882031717517631,0.7771615868438401,0.7860341952586399,0.05924432,0.21501365954797613,0.2613658607006073,0.1883286115670255,-5345747.93329971,0.14432251951016709,0.067208394,0.00014405412,0.37746425401642825,0.3891541361808777,0.37528649961067745,-2684775.491510411,0.1776939559029278,0.068158805,0.00038613752,0.4599411234505953,0.4599553346633911,0.4972932187858392,-7285.253709133845,0.23002508291699708,0.068350576,0.00069755316,-0.0041545634,-0.042769536,0.056371912,0.77704704,0.7750992988239064,0.5956914,0.6038021,0.08412275,0.8006014345695173,0.8373857140541077,0.793870364221894,0.5849106208556795,0.6573617181991507,0.08004772,0.17205525055523746,0.20704245567321777,0.1620537419402305,-19178292.762251854,0.11076589782896372,0.087622344,0.00014351273,0.29579825856218567,0.31441453099250793,0.2922280085989354,-1848108.9987651978,0.12010752750848397,0.087681666,0.00038439242,0.381553098292514,0.38796746730804443,0.4104235250895055,-69638.34382842993,0.16528380998153108,0.08736915,0.00069720845,-0.0053103594,-0.06147128,0.09242135,0.7766782,0.7743090601797274,0.59390455,0.60322905,0.0840701,0.7995148234367258,0.8353863656520844,0.7931641115230882,0.5829557450259529,0.6557630793922886,0.080003336,0.1723654596497873,0.2045583575963974,0.16413804804480414,-16414868.372725118,0.1103173749250502,0.08845308,0.00014145863,0.2945146139452043,0.31014934182167053,0.29022804712045586,-1757761.0416294818,0.12106945589137302,0.08854606,0.00038297084,0.3797691972292069,0.38701730966567993,0.40501711172888044,-38969.912035762485,0.16362990326540344,0.088471904,0.00069529156,-0.006652289,-0.06280812,0.09013502
