cell_type,fold,train_global_pearson,train_global_spearman,train_global_r2_true,train_global_r2_from_pearson,train_global_rmse,train_allgenes_pearson_mean,train_allgenes_pearson_median,train_allgenes_spearman_mean,train_allgenes_r2_true_mean,train_allgenes_r2_from_pearson_mean,train_allgenes_rmse_mean,train_top20_pearson_mean,train_top20_pearson_median,train_top20_spearman_mean,train_top20_r2_true_mean,train_top20_r2_from_pearson_mean,train_top20_rmse_mean,train_top20_var_true_mean,train_top40_pearson_mean,train_top40_pearson_median,train_top40_spearman_mean,train_top40_r2_true_mean,train_top40_r2_from_pearson_mean,train_top40_rmse_mean,train_top40_var_true_mean,train_top80_pearson_mean,train_top80_pearson_median,train_top80_spearman_mean,train_top80_r2_true_mean,train_top80_r2_from_pearson_mean,train_top80_rmse_mean,train_top80_var_true_mean,train_prediction_bias,train_high_value_bias,train_low_value_bias,val_global_pearson,val_global_spearman,val_global_r2_true,val_global_r2_from_pearson,val_global_rmse,val_allgenes_pearson_mean,val_allgenes_pearson_median,val_allgenes_spearman_mean,val_allgenes_r2_true_mean,val_allgenes_r2_from_pearson_mean,val_allgenes_rmse_mean,val_top20_pearson_mean,val_top20_pearson_median,val_top20_spearman_mean,val_top20_r2_true_mean,val_top20_r2_from_pearson_mean,val_top20_rmse_mean,val_top20_var_true_mean,val_top40_pearson_mean,val_top40_pearson_median,val_top40_spearman_mean,val_top40_r2_true_mean,val_top40_r2_from_pearson_mean,val_top40_rmse_mean,val_top40_var_true_mean,val_top80_pearson_mean,val_top80_pearson_median,val_top80_spearman_mean,val_top80_r2_true_mean,val_top80_r2_from_pearson_mean,val_top80_rmse_mean,val_top80_var_true_mean,val_prediction_bias,val_high_value_bias,val_low_value_bias,test_global_pearson,test_global_spearman,test_global_r2_true,test_global_r2_from_pearson,test_global_rmse,test_allgenes_pearson_mean,test_allgenes_pearson_median,test_allgenes_spearman_mean,test_allgenes_r2_true_mean,test_allgenes_r2_from_pearson_mean,test_allgenes_rmse_mean,test_top20_pearson_mean,test_top20_pearson_median,test_top20_spearman_mean,test_top20_r2_true_mean,test_top20_r2_from_pearson_mean,test_top20_rmse_mean,test_top20_var_true_mean,test_top40_pearson_mean,test_top40_pearson_median,test_top40_spearman_mean,test_top40_r2_true_mean,test_top40_r2_from_pearson_mean,test_top40_rmse_mean,test_top40_var_true_mean,test_top80_pearson_mean,test_top80_pearson_median,test_top80_spearman_mean,test_top80_r2_true_mean,test_top80_r2_from_pearson_mean,test_top80_rmse_mean,test_top80_var_true_mean,test_prediction_bias,test_high_value_bias,test_low_value_bias
A549,3,0.9387749,0.9342429508829166,0.8809799,0.8812983,0.0522794,0.9277867843418159,0.9354154765605927,0.9230855161584657,0.8611112776114114,0.8633184375826103,0.05030726,0.04015309681175101,0.011145714204758406,0.03891823580335343,-14410266.210198462,0.0783633728738937,0.03340594,1.2484935e-05,0.35998178872600634,0.398508220911026,0.3376641684337256,-2474083.540867947,0.182239605434248,0.037510145,0.00013273965,0.5613717437450448,0.5753039121627808,0.5919613549969232,-39564.648919295105,0.33900129195587253,0.04188982,0.00049212,0.002400995,-0.019917378,0.035488382,0.7950337,0.7977657930808203,0.6197859,0.6320786,0.09347311,0.8219757654134936,0.8437716364860535,0.8182210784157503,0.5848666802070629,0.6881266656963972,0.08926339,-0.007730206069588772,-0.03731194697320461,-0.02261481581772839,-69332279.16237421,0.07610803274847215,0.057998337,1.2116159e-05,0.26779407147572715,0.2977204918861389,0.2419705665508352,-16275258.254133001,0.1228104510887492,0.06198583,0.00013194852,0.43612331548185856,0.44637826085090637,0.45902414884892156,-460633.50689537404,0.21546551972381553,0.068536036,0.00048976403,0.012962948,-0.04712277,0.123622715,0.79585624,0.7985166078045027,0.6214428,0.63338715,0.09323692,0.8221226279161261,0.8437346816062927,0.8182735823070856,0.5885015215552394,0.688124584680554,0.08917239,-0.014807692902058548,-0.04287152737379074,-0.028105110997310716,-74276143.28418618,0.07323498625847434,0.058139596,1.2514862e-05,0.26926517313406867,0.2976205050945282,0.24133016015599773,-12636130.7946969,0.12204638361140704,0.062529095,0.00013286751,0.4348456512000031,0.445613756775856,0.4603112480939907,-259934.95748845435,0.21262495723056263,0.06894715,0.00049249834,0.012814498,-0.046863355,0.12389123
