mode,epoch,generative_mean_accuracy,generative_var_accuracy,biolord_metric,reconstruction_loss,unknown_attribute_penalty_loss
valid,0,0.29222045214954845,-10769.308101361852,-5384.507940454851,1.1844165416864247,31.801828971275917
train,0,0.0,0.0,0.0,13.618511877408842,32.201474259539346
valid,1,0.5879234102467523,-686.1572850119464,-342.78468080084974,0.170158707178556,31.59468826880822
train,1,0.0,0.0,0.0,0.5923767424211269,32.16289362093298
valid,2,0.5797038347134047,-36.4213240131572,-17.9208100892219,-0.30662957521585316,31.389084302462063
train,2,0.0,0.0,0.0,-0.10356458803502525,32.14109104435618
valid,3,0.5304457860451479,-23.992014918329897,-11.730784566142374,-0.3448657439305232,31.185029836801384
train,3,0.0,0.0,0.0,-0.3705816850429628,32.1223825594274
valid,4,0.5884183580331278,-18.454955474932063,-8.933268558449466,-0.4681348250462459,30.982464423546425
train,4,0.0,0.0,0.0,-0.44453756402178507,32.057597183599704
valid,5,0.6256798531215353,-14.479799746822595,-6.927059946850528,-0.5766239624757034,30.78137045640212
train,5,0.0,0.0,0.0,-0.5424715629438075,32.01548353055628
valid,6,0.6438674981288766,-11.878055511987505,-5.617094006929313,-0.6984286399988028,30.581734143770657
train,6,0.0,0.0,0.0,-0.6493422723397976,32.01315917038336
valid,7,0.66272018558312,-8.89730545533454,-4.117292634875709,-0.828353648002331,30.383521006657528
train,7,0.0,0.0,0.0,-0.78057013197643,31.969064340358827
valid,8,0.6866459786687066,-6.923666986015315,-3.1185105036733045,-0.9341143782322223,30.186721068162186
train,8,0.0,0.0,0.0,-0.8951735874501671,31.933380731722202
valid,9,0.6911927972913277,-6.167529591327024,-2.7381683970178474,-0.9926299911278945,29.99130865243765
train,9,0.0,0.0,0.0,-0.9739250468044747,31.886312531261908
valid,10,0.6871363545998311,-6.289407977600538,-2.8011358115003535,-1.0091736133282,29.797259404109074
train,10,0.0,0.0,0.0,-1.0233777223563776,31.844133377075195
valid,11,0.705118889433296,-5.342649049369606,-2.318765079968155,-1.0374663380476146,29.60456481346717
train,11,0.0,0.0,0.0,-1.046253495100068,31.85365127935642
valid,12,0.703891291356412,-5.487691425911938,-2.3919000672777626,-1.0443752224628742,29.41319935138409
train,12,0.0,0.0,0.0,-1.0528512931451566,31.805181875461486
valid,13,0.700904875350876,-5.330888103695155,-2.3149916141721403,-1.0481803325506358,29.223144091092625
train,13,0.0,0.0,0.0,-1.0719977588188359,31.76251597520782
valid,14,0.7061369009011409,-5.244220212314344,-2.2690416557066015,-1.0535291341634898,29.034389202411358
train,14,0.0,0.0,0.0,-1.0679671153789614,31.71979699483732
valid,15,0.6927471749890006,-5.481890221624983,-2.3945715233179907,-1.0434144139289856,28.84691311762883
train,15,0.0,0.0,0.0,-1.084428557535497,31.68531631841892
valid,16,0.6820847244556124,-5.965819428354252,-2.6418673519493203,-1.0186932132794306,28.66069646982046
train,16,0.0,0.0,0.0,-1.0887523104504842,31.660073815322505
valid,17,0.7120481677444849,-4.527260016038163,-1.9076059241468393,-1.0501535397309523,28.475731189434345
train,17,0.0,0.0,0.0,-1.0901864941527204,31.623791903984255
valid,18,0.7037204717905019,-5.367815569117237,-2.332047548663368,-1.0550195620610163,28.291997616107647
train,18,0.0,0.0,0.0,-1.1054799905637416,31.597264638761196
valid,19,0.7016090116723537,-5.216927818164144,-2.2576594032458948,-1.056845669563,28.109478290264423
train,19,0.0,0.0,0.0,-1.107403403375207,31.560252864186356
valid,20,0.6981683623213322,-5.050675559227402,-2.1762535984530356,-1.049364530123197,27.928164115318886
train,20,0.0,0.0,0.0,-1.1207098960876465,31.52911204826541
valid,21,0.7054267608634732,-4.460320047256298,-1.8774466431964123,-1.0618940591812134,27.748039392324593
train,21,0.0,0.0,0.0,-1.1227067708969116,31.475085886513316
valid,22,0.7128903252143584,-4.362713634771922,-1.824911654778782,-1.0578451615113478,27.569086514986477
train,22,0.0,0.0,0.0,-1.1323450367625167,31.452071678347703
valid,23,0.7035382668979037,-4.8244904199912835,-2.0604760765466894,-1.0572850429094756,27.391296973595253
train,23,0.0,0.0,0.0,-1.1360050032778484,31.416492880844487
valid,24,0.6999716803115918,-5.073178864730648,-2.186603592209529,-1.054128660605504,27.214656536395733
train,24,0.0,0.0,0.0,-1.1423112444761323,31.37291740789646
valid,25,0.7109594442439238,-4.78152541523514,-2.0352829854956083,-1.056448532984807,27.039150678194485
train,25,0.0,0.0,0.0,-1.1476699520901936,31.353275857320646
valid,26,0.7143945077429208,-4.66267597212505,-1.9741407321910647,-1.0544999058430011,26.864766634427586
