mode,epoch,generative_mean_accuracy,generative_var_accuracy,biolord_metric,reconstruction_loss,unknown_attribute_penalty_loss
valid,0,-26.119303039784217,-59435.72772153232,-29730.923512286052,34.271952311197914,31.949405034383137
train,0,0.0,0.0,0.0,41.696166144477,32.62929831610786
valid,1,-7.122080834597031,-29158.624071308208,-14582.873076071404,10.536529858907064,31.90350850423177
train,1,0.0,0.0,0.0,19.486374855041504,32.71104515923394
valid,2,-0.8882316540350631,-21366.51881403102,-10683.703522842528,2.91465695699056,31.857676188151043
train,2,0.0,0.0,0.0,5.023143609364827,32.560211181640625
valid,3,-0.2094348010310135,-8600.710664796954,-4300.460049798993,1.7563474575678508,31.811926523844402
train,3,0.0,0.0,0.0,1.9522880580690172,32.386977937486435
valid,4,0.36872176946403906,-6283.218535563764,-3141.42490689715,1.0015559196472168,31.76624361673991
train,4,0.0,0.0,0.0,1.295487152205573,32.59455490112305
valid,5,0.5941559545423402,-2888.4014868456456,-1443.9036654455515,0.49701956907908124,31.720630645751953
train,5,0.0,0.0,0.0,0.7336879769961039,32.70254982842339
valid,6,0.6422913472885151,-1704.52689452371,-851.9423015882106,0.3115537365277608,31.675094604492188
train,6,0.0,0.0,0.0,0.4346646335389879,32.6314025455051
valid,7,0.6489619609290375,-952.1855916743356,-475.7683148567032,0.16330166657765707,31.629629770914715
train,7,0.0,0.0,0.0,0.26594725582334733,32.41517448425293
valid,8,0.6524331997666629,-455.39586805350336,-227.37171742686837,-0.012286186218261719,31.584243138631184
train,8,0.0,0.0,0.0,0.05916257699330648,32.46987533569336
valid,9,0.6561725027819075,-259.77240492161735,-129.55811620941773,-0.13197588920593262,31.538928985595703
train,9,0.0,0.0,0.0,-0.09136880768669976,32.470728132459854
valid,10,0.6618372202968406,-123.93339630681226,-61.635779543257705,-0.27808018525441486,31.493685404459637
train,10,0.0,0.0,0.0,-0.23453965451982287,32.5372200012207
valid,11,0.6617635573659625,-59.911042954561616,-29.62463969859782,-0.3929704427719116,31.44851811726888
