mode,epoch,generative_mean_accuracy,generative_var_accuracy,biolord_metric,reconstruction_loss,unknown_attribute_penalty_loss
valid,0,0.2508561299665843,-14962.0562373915,-7480.902690630766,1.2252168655395508,31.866751194000244
train,0,0.0,0.0,0.0,14.751134872436523,32.144864885430586
valid,1,0.6048057885040949,-1443.859756530919,-721.6274753712074,0.10260902841885884,31.67436695098877
train,1,0.0,0.0,0.0,0.5354159270462236,32.107816545586836
valid,2,0.5966702214420908,-87.93321257887486,-43.66827117871639,-0.4411115248998006,31.48330020904541
train,2,0.0,0.0,0.0,-0.21148670347113357,32.086066346419486
valid,3,0.5778701467988276,-24.231876920326968,-11.827003386764071,-0.5812411804993948,31.293571949005127
train,3,0.0,0.0,0.0,-0.5715644516442951,32.049848556518555
valid,4,0.598017340688283,-22.88305697299283,-11.142519816152273,-0.6644719988107681,31.105135758717854
train,4,0.0,0.0,0.0,-0.6674613921265853,32.016828637374076
valid,5,0.6388095499868299,-16.082242095963952,-7.721716272988561,-0.7815169443686804,30.917963186899822
train,5,0.0,0.0,0.0,-0.7711978790007139,31.99539556001362
valid,6,0.6869376202878602,-11.064187099492193,-5.188624739602166,-0.927486648162206,30.732056458791096
train,6,0.0,0.0,0.0,-0.8966595059946963,31.93816230171605
valid,7,0.7120506350476864,-8.042613471030077,-3.6652814179911943,-1.0722245027621586,30.547387917836506
train,7,0.0,0.0,0.0,-1.0336813471819226,31.926566977249948
valid,8,0.7396621423364039,-5.679521024067096,-2.4699294408653465,-1.1887537240982056,30.363935311635334
train,8,0.0,0.0,0.0,-1.1611055951369436,31.875788688659668
valid,9,0.7470186339347173,-4.876876366228794,-2.0649288661470386,-1.2810466885566711,30.18169291814168
train,9,0.0,0.0,0.0,-1.2625345587730408,31.84393506301077
valid,10,0.7581324818006947,-3.9101191985706376,-1.5759933583849712,-1.3272117972373962,30.00063689549764
train,10,0.0,0.0,0.0,-1.323565699552235,31.83151546277498
valid,11,0.748094118378623,-4.332359448421355,-1.7921326650213654,-1.3461557825406392,29.820751508076984
train,11,0.0,0.0,0.0,-1.3493345128862482,31.798743800113076
valid,12,0.743346912706536,-4.352220815458934,-1.804436951376199,-1.3437194724877675,29.64202880859375
train,12,0.0,0.0,0.0,-1.3731233634446796,31.77776080683658
valid,13,0.7389108443496893,-4.258653588325699,-1.759871371988005,-1.335304210583369,29.464448928833008
train,13,0.0,0.0,0.0,-1.3823191837260598,31.713524567453486
valid,14,0.756854164327225,-3.575856029509086,-1.409500932590931,-1.3703718781471252,29.287994861602783
train,14,0.0,0.0,0.0,-1.3933305458018654,31.69424940410413
valid,15,0.7527159232534829,-3.6672585184585,-1.4572712976025084,-1.3696007132530212,29.112661361694336
train,15,0.0,0.0,0.0,-1.4013227255720841,31.636741738570365
valid,16,0.7600308613780881,-3.070391549700378,-1.1551803441611448,-1.3709327677885692,28.938430150349934
train,16,0.0,0.0,0.0,-1.4074727516425283,31.63855487421939
valid,17,0.7619550939531553,-3.0998846215982794,-1.168964763822562,-1.3756133317947388,28.76528485616048
train,17,0.0,0.0,0.0,-1.4177417661014355,31.592856005618447
valid,18,0.7588157239540441,-3.363167245550697,-1.3021757607983264,-1.3800138334433238,28.59321943918864
train,18,0.0,0.0,0.0,-1.4234465392012345,31.578419083043148
valid,19,0.7383747927916874,-3.6765686748283906,-1.4690969410183516,-1.353031724691391,28.42222023010254
train,19,0.0,0.0,0.0,-1.425705567786568,31.531718956796748
valid,20,0.7604434499935363,-3.15952214872126,-1.199539349363862,-1.3795290390650432,28.2522718111674
train,20,0.0,0.0,0.0,-1.4309515670726174,31.495943220038164
valid,21,0.7596108950937382,-2.9734904057388785,-1.10693975532257,-1.3815718591213226,28.083364009857178
train,21,0.0,0.0,0.0,-1.4370093878946806,31.476520287363154
valid,22,0.763901876284787,-3.138798048041334,-1.1874480858782739,-1.3797103961308796,27.91548760732015
train,22,0.0,0.0,0.0,-1.441289390388288,31.465640770761592
valid,23,0.7613840118101721,-3.1547409284917376,-1.1966784583407828,-1.38503693540891,27.748629252115887
train,23,0.0,0.0,0.0,-1.449600470693488,31.451607202228747
valid,24,0.7574671919357158,-3.207089369114452,-1.2248110885893684,-1.3809176981449127,27.58277702331543
train,24,0.0,0.0,0.0,-1.448887078385604,31.3735798785561
valid,25,0.7532341509439756,-3.5035148272954753,-1.3751403381757497,-1.3592700064182281,27.41792345046997
train,25,0.0,0.0,0.0,-1.4540944319022329,31.3260666194715
valid,26,0.756306403664967,-3.2827117813999744,-1.2632026888675039,-1.376859148343404,27.254056612650555
train,26,0.0,0.0,0.0,-1.4594055633795888,31.284122667814557
valid,27,0.7624806161298601,-2.93768310850797,-1.0876012461890547,-1.3808344801266987,27.09116554260254
train,27,0.0,0.0,0.0,-1.4629406991757845,31.26775580958316
valid,28,0.7636404026483691,-3.049497804111424,-1.1429287007315274,-1.3798869252204895,26.929240067799885
train,28,0.0,0.0,0.0,-1.4709491416027671,31.236223220825195
valid,29,0.7641946362110983,-2.95253454042917,-1.094169952109036,-1.3807787497838337,26.768272399902344
train,29,0.0,0.0,0.0,-1.4754996142889325,31.192395461233037
valid,30,0.763693610983172,-2.8855243871977225,-1.0609153881072753,-1.3581047058105469,26.608252843221027
train,30,0.0,0.0,0.0,-1.471598295789016,31.194366455078125
valid,31,0.7545928987711493,-3.182350407236738,-1.2138787542327947,-1.3660064538319905,26.44917106628418
train,31,0.0,0.0,0.0,-1.4765573143959045,31.147522022849635
valid,32,0.7509130414291642,-2.4782693171305095,-0.8636781378506727,-1.3136048714319866,26.291016101837158
train,32,0.0,0.0,0.0,-1.4723587663550126,31.10551136418393
valid,33,0.7649909351471669,-2.8552686284867206,-1.0451388466697769,-1.378036270538966,26.133781750996906
train,33,0.0,0.0,0.0,-1.4692418261578208,31.07621192932129
valid,34,0.7642617887778141,-2.934493524141152,-1.085115867681669,-1.3794491787751515,25.97745990753174
train,34,0.0,0.0,0.0,-1.4890283753997402,31.03736992886192
valid,35,0.7578709227932569,-2.879994707603974,-1.0610618924053588,-1.379752626021703,25.82204023996989
train,35,0.0,0.0,0.0,-1.4954730240922225,31.02229289004677
valid,36,0.7670038998873044,-3.1039825999447075,-1.1684893500287017,-1.3760004341602325,25.667513688405354
train,36,0.0,0.0,0.0,-1.492286951918351,30.98761312585128
valid,37,0.7592150485695437,-2.8411807527897435,-1.0409828521101,-1.378658374150594,25.513871828715008
train,37,0.0,0.0,0.0,-1.4997283377145465,30.944531741895172
valid,38,0.7557178819837578,-3.0034173361498677,-1.123849727083055,-1.369840790828069,25.361108938852947
train,38,0.0,0.0,0.0,-1.4986200144416408,30.924611643741006
valid,39,0.7659540931455155,-2.374605738770519,-0.8043258228125016,-1.3449282944202423,25.20921754837036
train,39,0.0,0.0,0.0,-1.4981819140283685,30.876469461541426
valid,40,0.7537386443384437,-3.1060764392078055,-1.1761688974346807,-1.3644321858882904,25.058187007904053
train,40,0.0,0.0,0.0,-1.4826545495735972,30.84619632520174
valid,41,0.7649094425584061,-2.670048161726019,-0.9525693595838066,-1.3733568688233693,24.908010800679524
train,41,0.0,0.0,0.0,-1.5051687673518532,30.7980173512509
valid,42,0.7583188990623415,-3.0356820442013994,-1.138681572569529,-1.3604885339736938,24.75868050257365
train,42,0.0,0.0,0.0,-1.514146531883039,30.793542661164935
valid,43,0.7563344672496117,-2.5660259078266736,-0.9048457202885309,-1.3695166011651356,24.610190232594807
train,43,0.0,0.0,0.0,-1.5169160177833156,30.759285876625462
valid,44,0.755576047402151,-3.0654768253461313,-1.1549503889719903,-1.364786704381307,24.462533315022785
train,44,0.0,0.0,0.0,-1.5158472814058002,30.72126087389494
valid,45,0.7685784673694189,-2.4604056528959166,-0.845913592763249,-1.3628599345684052,24.315701484680176
train,45,0.0,0.0,0.0,-1.5241756784288507,30.66568048376786
valid,46,0.757314575251653,-2.6889974285357034,-0.9658414266420251,-1.3705908954143524,24.169689496358234
train,46,0.0,0.0,0.0,-1.5318188102621781,30.648111895511025
valid,47,0.758320949664253,-2.9690562922769033,-1.1053676713063252,-1.361115296681722,24.024488131205242
train,47,0.0,0.0,0.0,-1.5201714195703204,30.6269339511269
valid,48,0.7673688388971801,-2.3945887691540277,-0.8136099651284235,-1.3682805101076763,23.880090713500977
train,48,0.0,0.0,0.0,-1.5268883234576176,30.600338182951276
valid,49,0.7578516153408635,-2.3188507623144976,-0.780499573486817,-1.364302506049474,23.73649247487386
train,49,0.0,0.0,0.0,-1.552745245004955,30.572464993125514
valid,50,0.7540168386811659,-2.6271109543956204,-0.9365470578572274,-1.3281162083148956,23.593687375386555
train,50,0.0,0.0,0.0,-1.5559437274932861,30.53387175108257
valid,51,0.7617047846302496,-2.1155779044748724,-0.6769365599223113,-1.3548714816570282,23.451667944590252
train,51,0.0,0.0,0.0,-1.5624731653615047,30.51070203279194
valid,52,0.7552918302207273,-2.1552309379746464,-0.6999695538769598,-1.3477361698945363,23.310428142547607
train,52,0.0,0.0,0.0,-1.574772492835396,30.487242648476048
valid,53,0.7403755680869036,-2.4802371287072753,-0.8699307803101856,-1.3397748967011769,23.16996177037557
train,53,0.0,0.0,0.0,-1.5779430678016262,30.43382037313361
valid,54,0.7524544140621144,-2.077316306384519,-0.6624309461612023,-1.343621701002121,23.030262152353924
train,54,0.0,0.0,0.0,-1.5846934600880271,30.412970944454795
valid,55,0.7613888138440168,-2.1637652208135645,-0.701188203484774,-1.3379461963971455,22.89132324854533
train,55,0.0,0.0,0.0,-1.6041825790154307,30.400445887916966
valid,56,0.7314504649234931,-2.2829582673071407,-0.7757539011918239,-1.3150406380494435,22.753142197926838
train,56,0.0,0.0,0.0,-1.5994755468870465,30.340616025422747
valid,57,0.7488352798604473,-1.8106659089939185,-0.5309153145667357,-1.3238056401411693,22.61571153004964
train,57,0.0,0.0,0.0,-1.6191853441690143,30.328913588272897
valid,58,0.7637151095111653,-1.6785303691596951,-0.45740762982426514,-1.2950435876846313,22.47902536392212
train,58,0.0,0.0,0.0,-1.6267929390857094,30.271093368530273
valid,59,0.7291303662147189,-1.9940776249183543,-0.6324736293518177,-1.2909662077824275,22.343078295389812
train,59,0.0,0.0,0.0,-1.6169671573136981,30.265667313023616
valid,60,0.7563973790655004,-1.7861445132015115,-0.5148735670680052,-1.3097670177618663,22.207865873972576
train,60,0.0,0.0,0.0,-1.6533858242787813,30.234087994224147
valid,61,0.7474649023560159,-1.861805412772508,-0.5571702552082461,-1.3124649326006572,22.073380788167317
train,61,0.0,0.0,0.0,-1.6587843487137242,30.194530888607627
valid,62,0.7540793112610521,-1.639227342480523,-0.44257401560973547,-1.2998998165130615,21.939618746439617
train,62,0.0,0.0,0.0,-1.6618118474358006,30.14303503538433
valid,63,0.7245855017184352,-1.6483925912995554,-0.46190354479056017,-1.2632280786832173,21.806574662526447
train,63,0.0,0.0,0.0,-1.6754186216153597,30.114911430760433
valid,64,0.7605605903319,-1.572632882478193,-0.4060361460731465,-1.2786434690157573,21.67424503962199
train,64,0.0,0.0,0.0,-1.6793437192314549,30.091563927499873
valid,65,0.7476604419951154,-1.780271373796756,-0.5163054659008203,-1.2889008422692616,21.54262415568034
train,65,0.0,0.0,0.0,-1.6921232468203495,30.047257222627337
valid,66,0.7553848891319119,-1.3377008258833716,-0.29115796837573,-1.26936470468839,21.411707242329914
train,66,0.0,0.0,0.0,-1.7001993687529313,30.049065188357705
valid,67,0.7374076852144467,-1.8013530321329638,-0.5319726734592586,-1.2933340966701508,21.28148873647054
train,67,0.0,0.0,0.0,-1.68294074974562,29.998194995679352
valid,68,0.7398507497319945,-1.4309778890881262,-0.34556356967806573,-1.2608108520507812,21.15196466445923
train,68,0.0,0.0,0.0,-1.70558058901837,29.957257321006374
valid,69,0.754613274527859,-1.4285708101240242,-0.3369787677980826,-1.2675926039616268,21.0231294631958
train,69,0.0,0.0,0.0,-1.7223846692787974,29.947258748506243
valid,70,0.7491937632569076,-1.4281872151862387,-0.3394967259646655,-1.2698652197917302,20.894978682200115
train,70,0.0,0.0,0.0,-1.7293557807018882,29.917003681785182
valid,71,0.7525976104090383,-1.3854992692872738,-0.3164508294391178,-1.2662708163261414,20.76750882466634
train,71,0.0,0.0,0.0,-1.729407599097804,29.865559025814658
valid,72,0.7442573500053781,-1.4025729346844715,-0.32915779233954684,-1.2499019751946132,20.640713850657146
train,72,0.0,0.0,0.0,-1.717057284555937,29.855438332808646
valid,73,0.7520968039964906,-1.2747300044719705,-0.26131660023774,-1.2532488058010738,20.514591693878174
train,73,0.0,0.0,0.0,-1.7476832678443508,29.812495633175498
valid,74,0.7584687161426,-1.139225355281665,-0.19037831956953247,-1.229581316312154,20.389137109120686
train,74,0.0,0.0,0.0,-1.7539692740691335,29.79976995367753
valid,75,0.7536733845419294,-1.4764900646341195,-0.361408340046095,-1.2443095246950786,20.26434564590454
train,75,0.0,0.0,0.0,-1.7535432514391447,29.747472110547516
valid,76,0.7625199649991803,-1.2029589080744365,-0.2202194715376281,-1.2303730845451355,20.140214443206787
train,76,0.0,0.0,0.0,-1.757511643986953,29.760304250215228
valid,77,0.7548119058327987,-1.1820693554199284,-0.21362872479356487,-1.234863519668579,20.016738255818684
train,77,0.0,0.0,0.0,-1.7620828904603656,29.690541016428096
valid,78,0.7409390959581219,-1.2752464721803014,-0.2671536881110898,-1.2458160122235615,19.89391263326009
train,78,0.0,0.0,0.0,-1.7647581571026851,29.679157006113154
valid,79,0.7483638835019505,-1.3168628663350492,-0.28424949141654937,-1.226246212919553,19.7717342376709
train,79,0.0,0.0,0.0,-1.7747849508335716,29.6306441457648
valid,80,0.7452647084509678,-1.260200438671028,-0.25746786511003017,-1.2376645654439926,19.65019941329956
train,80,0.0,0.0,0.0,-1.776501963013097,29.60058297609028
